C4d_2015-test
aeg, juhtivus
 3612, 115018
 3613, 115033
 3614, 115004
 3615, 115028
 3616, 115016
 3617, 115058
 3618, 114996
 3619, 114991
 3620, 114999
 3621, 115005
 3622, 115038
 3623, 114996
 3624, 114994
 3625, 115003
 3626, 115017
 3627, 115000
 3628, 114988
 3629, 114978
 3630, 114988
 3631, 115002
 3632, 115018
 3633, 114947
 3634, 114995
 3635, 114994
 3636, 114978
 3637, 114964
 3638, 115010
 3639, 114970
 3640, 114980
 3641, 114980
 3642, 114985
 3643, 114968
 3644, 114970
 3645, 114947
 3646, 114981
 3647, 114954
 3648, 115001
 3649, 114940
 3650, 114968
 3651, 114960
 3652, 114983
 3653, 114955
 3654, 114997
 3655, 114957
 3656, 114963
 3657, 114943
 3658, 114977
 3659, 114955
 3660, 114964
 3661, 114928
 3662, 114942
 3663, 114947
 3664, 114936
 3665, 114992
 3666, 114941
 3667, 114936
 3668, 114955
 3669, 114948
 3670, 114923
 3671, 114947
 3672, 114930
 3673, 114927
 3674, 114915
 3675, 114960
 3676, 114927
 3677, 114939
 3678, 114916
 3679, 114961
 3680, 114905
 3681, 114951
 3682, 114944
 3683, 114931
 3684, 114918
 3685, 114945
 3686, 114916
 3687, 114936
 3688, 114919
 3689, 114965
 3690, 114929
 3691, 114944
 3692, 114909
 3693, 114914
 3694, 114889
 3695, 114889
 3696, 114906
 3697, 114938
 3698, 114888
 3699, 114919
 3700, 114905
 3701, 114922
 3702, 114882
 3703, 114919
 3704, 114900
 3705, 114887
 3706, 114893
 3707, 114928
 3708, 114900
 3709, 114906
 3710, 114877
 3711, 114882
 3712, 114897
 3713, 114871
 3714, 114929
 3715, 114888
 3716, 114888
 3717, 114882
 3718, 114856
 3719, 114873
 3720, 114881
 3721, 114869
 3722, 114871
 3723, 114874
 3724, 114873
 3725, 114862
 3726, 114870
 3727, 114886
 3728, 114862
 3729, 114889
 3730, 114834
 3731, 114875
 3732, 114847
 3733, 114876
 3734, 114853
 3735, 114844
 3736, 114862
 3737, 114868
 3738, 114846
 3739, 114877
 3740, 114830
 3741, 114893
 3742, 114844
 3743, 114863
 3744, 114834
 3745, 114836
 3746, 114830
 3747, 114845
 3748, 114831
 3749, 114843
 3750, 114848
 3751, 114833
 3752, 114841
 3753, 114835
 3754, 114806
 3755, 114812
 3756, 114846
 3757, 114831
 3758, 114826
 3759, 114836
 3760, 114833
 3761, 114836
 3762, 114807
 3763, 114819
 3764, 114797
 3765, 114815
 3766, 114776
 3767, 114821
 3768, 114822
 3769, 114842
 3770, 114810
 3771, 114821
 3772, 114797
 3773, 114809
 3774, 114813
 3775, 114815
 3776, 114805
 3777, 114831
 3778, 114848
 3779, 114801
 3780, 114785
 3781, 114807
 3782, 114784
 3783, 114778
 3784, 114750
 3785, 114813
 3786, 114801
 3787, 114785
 3788, 114776
 3789, 114783
 3790, 114747
 3791, 114787
 3792, 114804
 3793, 114805
 3794, 114803
 3795, 114765
 3796, 114766
 3797, 114743
 3798, 114789
 3799, 114756
 3800, 114773
 3801, 114763
 3802, 114787
 3803, 114755
 3804, 114777
 3805, 114747
 3806, 114777
 3807, 114782
 3808, 114757
 3809, 114761
 3810, 114767
 3811, 114750
 3812, 114742
 3813, 114722
 3814, 114783
 3815, 114745
 3816, 114758
 3817, 114744
 3818, 114761
 3819, 114735
 3820, 114776
 3821, 114717
 3822, 114762
 3823, 114719
 3824, 114748
 3825, 114727
 3826, 114774
 3827, 114706
 3828, 114747
 3829, 114696
 3830, 114753
 3831, 114717
 3832, 114707
 3833, 114721
 3834, 114714
 3835, 114749
 3836, 114708
 3837, 114703
 3838, 114731
 3839, 114702
 3840, 114753
 3841, 114739
 3842, 114780
 3843, 114717
 3844, 114734
 3845, 114706
 3846, 114711
 3847, 114707
 3848, 114687
 3849, 114723
 3850, 114707
 3851, 114675
 3852, 114713
 3853, 114705
 3854, 114704
 3855, 114709
 3856, 114693
 3857, 114732
 3858, 114683
 3859, 114684
 3860, 114703
 3861, 114706
 3862, 114690
 3863, 114673
 3864, 114664
 3865, 114711
 3866, 114674
 3867, 114675
 3868, 114667
 3869, 114688
 3870, 114675
 3871, 114691
 3872, 114668
 3873, 114669
 3874, 114671
 3875, 114664
 3876, 114649
 3877, 114691
 3878, 114666
 3879, 114677
 3880, 114644
 3881, 114657
 3882, 114664
 3883, 114661
 3884, 114658
 3885, 114630
 3886, 114625
 3887, 114666
 3888, 114658
 3889, 114641
 3890, 114621
 3891, 114667
 3892, 114664
 3893, 114593
 3894, 114659
 3895, 114621
 3896, 114659
 3897, 114618
 3898, 114674
 3899, 114625
 3900, 114637
 3901, 114636
 3902, 114612
 3903, 114601
 3904, 114641
 3905, 114622
 3906, 114630
 3907, 114634
 3908, 114625
 3909, 114617
 3910, 114640
 3911, 114609
 3912, 114644
 3913, 114591
 3914, 114605
 3915, 114597
 3916, 114627
 3917, 114605
 3918, 114579
 3919, 114617
 3920, 114579
 3921, 114561
 3922, 114608
 3923, 114627
 3924, 114602
 3925, 114587
 3926, 114590
 3927, 114603
 3928, 114608
 3929, 114571
 3930, 114585
 3931, 114606
 3932, 114592
 3933, 114574
 3934, 114573
 3935, 114578
 3936, 114558
 3937, 114567
 3938, 114589
 3939, 114578
 3940, 114561
 3941, 114578
 3942, 114533
 3943, 114573
 3944, 114575
 3945, 114570
 3946, 114593
 3947, 114589
 3948, 114539
 3949, 114594
 3950, 114542
 3951, 114577
 3952, 114541
 3953, 114575
 3954, 114546
 3955, 114541
 3956, 114526
 3957, 114571
 3958, 114541
 3959, 114549
 3960, 114527
 3961, 114520
 3962, 114550
 3963, 114544
 3964, 114509
 3965, 114535
 3966, 114560
 3967, 114539
 3968, 114495
 3969, 114536
 3970, 114531
 3971, 114514
 3972, 114525
 3973, 114545
 3974, 114480
 3975, 114532
 3976, 114513
 3977, 114509
 3978, 114546
 3979, 114549
 3980, 114494
 3981, 114495
 3982, 114531
 3983, 114491
 3984, 114522
 3985, 114510
 3986, 114509
 3987, 114500
 3988, 114488
 3989, 114499
 3990, 114501
 3991, 114471
 3992, 114508
 3993, 114491
 3994, 114507
 3995, 114496
 3996, 114517
 3997, 114488
 3998, 114488
 3999, 114452
 4000, 114516
 4001, 114488
 4002, 114515
 4003, 114487
 4004, 114486
 4005, 114472
 4006, 114466
 4007, 114460
 4008, 114468
 4009, 114480
 4010, 114493
 4011, 114467
 4012, 114467
 4013, 114463
 4014, 114470
 4015, 114453
 4016, 114476
 4017, 114462
 4018, 114491
 4019, 114437
 4020, 114461
 4021, 114455
 4022, 114479
 4023, 114451
 4024, 114463
 4025, 114464
 4026, 114462
 4027, 114475
 4028, 114440
 4029, 114424
 4030, 114407
 4031, 114471
 4032, 114450
 4033, 114456
 4034, 114424
 4035, 114460
 4036, 114445
 4037, 114430
 4038, 114448
 4039, 114433
 4040, 114434
 4041, 114446
 4042, 114408
 4043, 114432
 4044, 114419
 4045, 114412
 4046, 114408
 4047, 114377
 4048, 114398
 4049, 114442
 4050, 114408
 4051, 114436
 4052, 114408
 4053, 114415
 4054, 114412
 4055, 114437
 4056, 114399
 4057, 114430
 4058, 114390
 4059, 114402
 4060, 114383
 4061, 114429
 4062, 114372
 4063, 114426
 4064, 114388
 4065, 114390
 4066, 114405
 4067, 114381
 4068, 114404
 4069, 114406
 4070, 114401
 4071, 114400
 4072, 114365
 4073, 114408
 4074, 114402
 4075, 114392
 4076, 114399
 4077, 114386
 4078, 114397
 4079, 114417
 4080, 114360
 4081, 114379
 4082, 114368
 4083, 114383
 4084, 114358
 4085, 114358
 4086, 114346
 4087, 114378
 4088, 114326
 4089, 114350
 4090, 114368
 4091, 114362
 4092, 114354
 4093, 114372
 4094, 114345
 4095, 114359
 4096, 114323
 4097, 114366
 4098, 114352
 4099, 114371
 4100, 114319
 4101, 114355
 4102, 114345
 4103, 114348
 4104, 114315
 4105, 114368
 4106, 114326
 4107, 114333
 4108, 114358
 4109, 114352
 4110, 114345
 4111, 114359
 4112, 114332
 4113, 114339
 4114, 114336
 4115, 114344
 4116, 114341
 4117, 114324
 4118, 114325
 4119, 114337
 4120, 114298
 4121, 114319
 4122, 114321
 4123, 114336
 4124, 114289
 4125, 114331
 4126, 114293
 4127, 114321
 4128, 114291
 4129, 114320
 4130, 114272
 4131, 114308
 4132, 114313
 4133, 114297
 4134, 114302
 4135, 114271
 4136, 114321
 4137, 114316
 4138, 114302
 4139, 114330
 4140, 114280
 4141, 114312
 4142, 114297
 4143, 114300
 4144, 114281
 4145, 114277
 4146, 114303
 4147, 114268
 4148, 114283
 4149, 114298
 4150, 114278
 4151, 114286
 4152, 114271
 4153, 114268
 4154, 114264
 4155, 114301
 4156, 114260
 4157, 114274
 4158, 114278
 4159, 114258
 4160, 114246
 4161, 114275
 4162, 114293
 4163, 114288
 4164, 114266
 4165, 114263
 4166, 114238
 4167, 114256
 4168, 114225
 4169, 114280
 4170, 114263
 4171, 114273
 4172, 114248
 4173, 114289
 4174, 114229
 4175, 114254
 4176, 114246
 4177, 114243
 4178, 114243
 4179, 114216
 4180, 114213
 4181, 114240
 4182, 114221
 4183, 114248
 4184, 114210
 4185, 114255
 4186, 114197
 4187, 114221
 4188, 114178
 4189, 114215
 4190, 114231
 4191, 114222
 4192, 114199
 4193, 114218
 4194, 114185
 4195, 114219
